044aefcd9240598a09e691edf0c74d23	23455	./AUDITOR_ORIENTADOR_COMENTARIOS_WORD/30%/BOT 30%/00_PC30_FINAL_OPERACIONAL/01_AUDITOR_REVISOR_PC30/AUDITOR_ORIENTADOR_COMENTARIOS_WORD_HISTORIA_DAS_CIENCIAS_v0_2_2_PC30_RC1_3_ID_QUARENTENA_HOMOLOGADO.txt
044aefcd9240598a09e691edf0c74d23	23455	./AUDITOR_ORIENTADOR_COMENTARIOS_WORD/30%/BOT 30%/01_PROMPT_MESTRE_HOMOLOGADO/AUDITOR_ORIENTADOR_COMENTARIOS_WORD_HISTORIA_DAS_CIENCIAS_v0_2_2_PC30_RC1_3_ID_QUARENTENA_HOMOLOGADO.txt
0482ba7d1d0b86386fab8a9d3495a6d4	45438	./🐜  Vaquita-Komodo - Versao ChatGPT/99_ARQUIVO_MORTO_NAO_USAR_COMO_VIGENTE/HANDOFF'S/HANDOFF_v1.0-RC__PROMPT_OPERACIONAL_CONSOLIDADO_AUDITADO.txt
0482ba7d1d0b86386fab8a9d3495a6d4	45438	./🐜  Vaquita-Komodo - Versao ChatGPT/VAQUITA_ECOSSISTEMA_v1.0-RC__ORGANIZADO_POS_9G/90_HISTORICO_PROCESSO_CONSTRUCAO/VAQUITA_ECOSSISTEMA_v1RC_POS9G_KIT_DISTRIBUICAO_COMPLETO/VAQUITA_ECOSSISTEMA_v1RC_POS9G_KIT_DISTRIBUICAO_COMPLETO/VAQUITA_ECOSSISTEMA_v1RC_POS9G_KIT_DISTRIBUICAO_COMPLETO/01_PROMPTS_OPERACIONAIS_VIGENTES/HANDOFF/HANDOFF_v1.0-RC__PROMPT_OPERACIONAL_CONSOLIDADO_AUDITADO.txt
0482ba7d1d0b86386fab8a9d3495a6d4	45438	./🐜  Vaquita-Komodo - Versao ChatGPT/VAQUITA_ECOSSISTEMA_v1.0-RC__ORGANIZADO_POS_9G/🐜 00_USAR_VERSAO_V1_FINAL/99_OLD_PROMPTS_NAO_USAR/HANDOFF/HANDOFF_v1.0-RC__PROMPT_OPERACIONAL_CONSOLIDADO_AUDITADO.txt
0482ba7d1d0b86386fab8a9d3495a6d4	45438	./🐜  Vaquita-Komodo - Versao ChatGPT/VAQUITA_ECOSSISTEMA_v1.0-RC__ORGANIZADO_POS_9G/🐜 00_USAR_VERSAO_V1_FINAL/🐜01_PROMPTS_OPERACIONAIS_VIGENTES/HANDOFF_PROMPT_v1RC.txt.txt
054900771c354fdd0bc88eebbbbdd7cb	10750	./🐜  Vaquita-Komodo - Versao ChatGPT/99_ARQUIVO_MORTO_NAO_USAR_COMO_VIGENTE/HANDOFF'S/HANDOFF_v1.0-RC__EMENDA_COMPLEMENTAR_GATE_SAIDA_PACOTE_INTEGRADO.txt
054900771c354fdd0bc88eebbbbdd7cb	10750	./🐜  Vaquita-Komodo - Versao ChatGPT/VAQUITA_ECOSSISTEMA_v1.0-RC__ORGANIZADO_POS_9G/90_HISTORICO_PROCESSO_CONSTRUCAO/03_HISTORICO_TECNICO_EMENDAS_TESTES/HANDOFF_v1.0-RC__EMENDA_COMPLEMENTAR_GATE_SAIDA_PACOTE_INTEGRADO.txt
0697e2a0daecb8cc8f449967f7bd66c9	16669	./🐜  Vaquita-Komodo - Versao ChatGPT/99_ARQUIVO_MORTO_NAO_USAR_COMO_VIGENTE/HANDOFF'S/HANDOFF_v1.0-RC__KIT_USO_RAPIDO.txt
0697e2a0daecb8cc8f449967f7bd66c9	16669	./🐜  Vaquita-Komodo - Versao ChatGPT/VAQUITA_ECOSSISTEMA_v1.0-RC__ORGANIZADO_POS_9G/90_HISTORICO_PROCESSO_CONSTRUCAO/02_KITS_USO_RAPIDO_E_ESPECIFICACOES/HANDOFF_v1.0-RC__KIT_USO_RAPIDO.txt
0cb3b9c999ee4db8fd91f560a41931e0	25363	./🐜  Vaquita-Komodo - Versao ChatGPT/99_ARQUIVO_MORTO_NAO_USAR_COMO_VIGENTE/JARARACA'S/JARARACA_v1.0-RC__ESPECIFICACAO_FUNCIONAL.txt
0cb3b9c999ee4db8fd91f560a41931e0	25363	./🐜  Vaquita-Komodo - Versao ChatGPT/VAQUITA_ECOSSISTEMA_v1.0-RC__ORGANIZADO_POS_9G/90_HISTORICO_PROCESSO_CONSTRUCAO/02_KITS_USO_RAPIDO_E_ESPECIFICACOES/JARARACA_v1.0-RC__ESPECIFICACAO_FUNCIONAL.txt
0fad131f7fec1a8339188b748bf98b6d	43479	./🐜  Vaquita-Komodo - Versao ChatGPT/VAQUITA_ECOSSISTEMA_v1.0-RC__ORGANIZADO_POS_9G/90_HISTORICO_PROCESSO_CONSTRUCAO/VAQUITA_ECOSSISTEMA_v1RC_POS9G_KIT_DISTRIBUICAO_COMPLETO/VAQUITA_ECOSSISTEMA_v1RC_POS9G_KIT_DISTRIBUICAO_COMPLETO/VAQUITA_ECOSSISTEMA_v1RC_POS9G_KIT_DISTRIBUICAO_COMPLETO/00_ATIVOS_POS_9G/02_INSTAL_USO_VAQ_ECO_v1RC_POS9G_FINAL.txt
0fad131f7fec1a8339188b748bf98b6d	43479	./🐜  Vaquita-Komodo - Versao ChatGPT/VAQUITA_ECOSSISTEMA_v1.0-RC__ORGANIZADO_POS_9G/99_QUARENTENA_NAO_USAR_COMO_VIGENTE/DUPLICATAS_DA_RAIZ_ANTES_DA_ORGANIZACAO/00_ATIVOS_POS_9G/02_INSTAL_USO_VAQ_ECO_v1RC_POS9G_FINAL.txt
0fad131f7fec1a8339188b748bf98b6d	43479	./🐜  Vaquita-Komodo - Versao ChatGPT/VAQUITA_ECOSSISTEMA_v1.0-RC__ORGANIZADO_POS_9G/🐜 00_USAR_VERSAO_V1_FINAL/🐜00_ATIVOS_POS_9G/02_INSTAL_USO_VAQ_ECO_v1RC_POS9G_FINAL.txt
119e7f636b1b49adc7e31bc89f69e8ab	10840	./🐜  Vaquita-Komodo - Versao ChatGPT/99_ARQUIVO_MORTO_NAO_USAR_COMO_VIGENTE/BVAA'S/BVAA_v1.0-RC__ESPECIFICACAO_FUNCIONAL.txt
119e7f636b1b49adc7e31bc89f69e8ab	10840	./🐜  Vaquita-Komodo - Versao ChatGPT/VAQUITA_ECOSSISTEMA_v1.0-RC__ORGANIZADO_POS_9G/90_HISTORICO_PROCESSO_CONSTRUCAO/02_KITS_USO_RAPIDO_E_ESPECIFICACOES/BVAA_v1.0-RC__ESPECIFICACAO_FUNCIONAL.txt
1418de95878e05138d0328f6d3744923	1293	./🐜  Vaquita-Komodo - Versao ChatGPT/VAQUITA_ECOSSISTEMA_v1.0-RC__ORGANIZADO_POS_9G/90_HISTORICO_PROCESSO_CONSTRUCAO/VAQUITA_ECOSSISTEMA_v1RC_POS9G_KIT_DISTRIBUICAO_COMPLETO/VAQUITA_ECOSSISTEMA_v1RC_POS9G_KIT_DISTRIBUICAO_COMPLETO/VAQUITA_ECOSSISTEMA_v1RC_POS9G_KIT_DISTRIBUICAO_COMPLETO/00_COMECE_AQUI/TABELA_EQUIVALENCIA_NOMES.txt
1418de95878e05138d0328f6d3744923	1293	./🐜  Vaquita-Komodo - Versao ChatGPT/VAQUITA_ECOSSISTEMA_v1.0-RC__ORGANIZADO_POS_9G/🐜 00_USAR_VERSAO_V1_FINAL/🐜00_COMECE_AQUI/TABELA_EQUIVALENCIA_NOMES.txt
1664b6feb4fa5964dea4b14800eea4e2	49097	./🐜  Vaquita-Komodo - Versao ChatGPT/VAQUITA_ECOSSISTEMA_v1.0-RC__ORGANIZADO_POS_9G/90_HISTORICO_PROCESSO_CONSTRUCAO/VAQUITA_ECOSSISTEMA_v1RC_POS9G_KIT_DISTRIBUICAO_COMPLETO/VAQUITA_ECOSSISTEMA_v1RC_POS9G_KIT_DISTRIBUICAO_COMPLETO/VAQUITA_ECOSSISTEMA_v1RC_POS9G_KIT_DISTRIBUICAO_COMPLETO/00_ATIVOS_POS_9G/03_MIGRACAO_VAQ_ECO_v1RC_POS9G_FINAL.txt
1664b6feb4fa5964dea4b14800eea4e2	49097	./🐜  Vaquita-Komodo - Versao ChatGPT/VAQUITA_ECOSSISTEMA_v1.0-RC__ORGANIZADO_POS_9G/99_QUARENTENA_NAO_USAR_COMO_VIGENTE/99_VERSOES_ANTERIORES_NAO_USAR_COMO_VIGENTE/PACOTE_MIGRACAO_VAQUITA_KOMODO_BVAA_JARARACA_HANDOFF_v1.0-RC__ATUALIZADO_POS_9G__REFCHECK_VERIFICADO.txt
1664b6feb4fa5964dea4b14800eea4e2	49097	./🐜  Vaquita-Komodo - Versao ChatGPT/VAQUITA_ECOSSISTEMA_v1.0-RC__ORGANIZADO_POS_9G/🐜 00_USAR_VERSAO_V1_FINAL/🐜00_ATIVOS_POS_9G/03_MIGRACAO_VAQ_ECO_v1RC_POS9G_FINAL.txt
2531b3e92f4470c1531c8a3737bf282a	28861	./🐜  Vaquita-Komodo - Versao ChatGPT/99_ARQUIVO_MORTO_NAO_USAR_COMO_VIGENTE/BVAA'S/BVAA_v1.0-RC__PROMPT_OPERACIONAL_AUDITADO.txt
2531b3e92f4470c1531c8a3737bf282a	28861	./🐜  Vaquita-Komodo - Versao ChatGPT/VAQUITA_ECOSSISTEMA_v1.0-RC__ORGANIZADO_POS_9G/90_HISTORICO_PROCESSO_CONSTRUCAO/VAQUITA_ECOSSISTEMA_v1RC_POS9G_KIT_DISTRIBUICAO_COMPLETO/VAQUITA_ECOSSISTEMA_v1RC_POS9G_KIT_DISTRIBUICAO_COMPLETO/VAQUITA_ECOSSISTEMA_v1RC_POS9G_KIT_DISTRIBUICAO_COMPLETO/01_PROMPTS_OPERACIONAIS_VIGENTES/BVAA/BVAA_v1.0-RC__PROMPT_OPERACIONAL_AUDITADO.txt
2531b3e92f4470c1531c8a3737bf282a	28861	./🐜  Vaquita-Komodo - Versao ChatGPT/VAQUITA_ECOSSISTEMA_v1.0-RC__ORGANIZADO_POS_9G/🐜 00_USAR_VERSAO_V1_FINAL/99_OLD_PROMPTS_NAO_USAR/BVAA/BVAA_v1.0-RC__PROMPT_OPERACIONAL_AUDITADO.txt
2531b3e92f4470c1531c8a3737bf282a	28861	./🐜  Vaquita-Komodo - Versao ChatGPT/VAQUITA_ECOSSISTEMA_v1.0-RC__ORGANIZADO_POS_9G/🐜 00_USAR_VERSAO_V1_FINAL/🐜01_PROMPTS_OPERACIONAIS_VIGENTES/BVAA_PROMPT_v1RC.txt.txt
2a3a1193280a07e01c7e737498533851	17522	./🐜  Vaquita-Komodo - Versao ChatGPT/99_ARQUIVO_MORTO_NAO_USAR_COMO_VIGENTE/TESTE_INTEGRADO_VAQUITA_JARARACA_HANDOFF_v1.0-RC.txt
2a3a1193280a07e01c7e737498533851	17522	./🐜  Vaquita-Komodo - Versao ChatGPT/VAQUITA_ECOSSISTEMA_v1.0-RC__ORGANIZADO_POS_9G/90_HISTORICO_PROCESSO_CONSTRUCAO/03_HISTORICO_TECNICO_EMENDAS_TESTES/TESTE_INTEGRADO_VAQUITA_JARARACA_HANDOFF_v1.0-RC.txt
2b82ab133b8649cfd2e34ed991979366	32579	./🐜  Vaquita-Komodo - Versao ChatGPT/99_ARQUIVO_MORTO_NAO_USAR_COMO_VIGENTE/JARARACA'S/JARARACA_v1.0-RC__TESTES_MINIMOS_REGRESSAO.txt
2b82ab133b8649cfd2e34ed991979366	32579	./🐜  Vaquita-Komodo - Versao ChatGPT/VAQUITA_ECOSSISTEMA_v1.0-RC__ORGANIZADO_POS_9G/90_HISTORICO_PROCESSO_CONSTRUCAO/03_HISTORICO_TECNICO_EMENDAS_TESTES/JARARACA_v1.0-RC__TESTES_MINIMOS_REGRESSAO.txt
2d9e663946e4fd7933d4e3688e1c3fbd	657	./🐜  Vaquita-Komodo - Versao ChatGPT/99_ARQUIVO_MORTO_NAO_USAR_COMO_VIGENTE/KOMODO'S/KOMODO_v1.0-RC__KIT_USO_RAPIDO.txt
2d9e663946e4fd7933d4e3688e1c3fbd	657	./🐜  Vaquita-Komodo - Versao ChatGPT/VAQUITA_ECOSSISTEMA_v1.0-RC__ORGANIZADO_POS_9G/90_HISTORICO_PROCESSO_CONSTRUCAO/02_KITS_USO_RAPIDO_E_ESPECIFICACOES/KOMODO_v1.0-RC__KIT_USO_RAPIDO.txt
3121583abae2670342facb89d53ffa5f	792	./🐜  Vaquita-Komodo - Versao ChatGPT/99_ARQUIVO_MORTO_NAO_USAR_COMO_VIGENTE/BVAA'S/BVAA_v1.0-RC__KIT_USO_RAPIDO.txt
3121583abae2670342facb89d53ffa5f	792	./🐜  Vaquita-Komodo - Versao ChatGPT/VAQUITA_ECOSSISTEMA_v1.0-RC__ORGANIZADO_POS_9G/90_HISTORICO_PROCESSO_CONSTRUCAO/02_KITS_USO_RAPIDO_E_ESPECIFICACOES/BVAA_v1.0-RC__KIT_USO_RAPIDO.txt
34b3d5f5e6e1adf69e448d0f882903e0	97927	./🐜  Vaquita-Komodo - Versao ChatGPT/VAQUITA_ECOSSISTEMA_v1.0-RC__ORGANIZADO_POS_9G/90_HISTORICO_PROCESSO_CONSTRUCAO/04_KIT_DISTRIBUICAO_OPERACIONAL_POS_9G_APROVADO/VAQUITA_ECOSSISTEMA_v1RC_POS9G_KIT_DISTRIBUICAO_COMPLETO.zip
34b3d5f5e6e1adf69e448d0f882903e0	97927	./🐜  Vaquita-Komodo - Versao ChatGPT/VAQUITA_ECOSSISTEMA_v1.0-RC__ORGANIZADO_POS_9G/90_HISTORICO_PROCESSO_CONSTRUCAO/VAQUITA_ECOSSISTEMA_v1RC_POS9G_KIT_DISTRIBUICAO_COMPLETO/VAQUITA_ECOSSISTEMA_v1RC_POS9G_KIT_DISTRIBUICAO_COMPLETO.zip
3632fd9ac5a40bddbc23fdeecf9d2b34	45048	./🐜  Vaquita-Komodo - Versao ChatGPT/VAQUITA_ECOSSISTEMA_v1.0-RC__ORGANIZADO_POS_9G/99_QUARENTENA_NAO_USAR_COMO_VIGENTE/95_KIT_COMPLETO_CANDIDATO_AGUARDANDO_AUDITORIA/VAQUITA_ECOSSISTEMA_v1RC_POS9G_KIT_DISTRIBUICAO.zip
3632fd9ac5a40bddbc23fdeecf9d2b34	45048	./🐜  Vaquita-Komodo - Versao ChatGPT/VAQUITA_ECOSSISTEMA_v1.0-RC__ORGANIZADO_POS_9G/99_QUARENTENA_NAO_USAR_COMO_VIGENTE/96_KIT_PARCIAL_SEM_PROMPTS_NAO_DISTRIBUIR/VAQUITA_ECOSSISTEMA_v1RC_POS9G_KIT_DISTRIBUICAO.zip
